theme_id,theme_name,news_order,publish_dt,date_diff,media_name,title,url,thumbnail,summary,category
3344,시멘트/레미콘,1,2026-07-01 11:40:55,6일 전,정책브리핑,"시멘트 업계, 탄소중립 이행과 ESG 경영으로 지속가능한 내일을 연다",http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769061&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-01&endDate=2026-07-01&srchWord=&period=,,"시멘트 업계, 탄소중립 이행과ESG 경영으로 지속가능한 내일을 연다.- '제5회 시멘트의 날' 기념행사 개최 - 시멘트 산업발전에 기여한 유공자 21명 포상 산업통상부(장관 김정관, 이하 산업부)는 7월 1일(수), 충북 단양 소노벨에서 산업부 산업자원안보실장, 전근식 한국시멘트협회장 등 시멘트 업계 관계자 약 200여명이 참석한 가운데 '제5회 시멘트의 날' 기념식*을 개최하였다. * 국가기간산업으로서 대한민국 경제발전에 이바지한 시멘트 산업의 위상을 제고하고 업계 종사자들의 사기 진작을 위해 2022년부터 매년 개최 중 이날 기념행사에서는 시멘트산업 발전에 기여한 유공자 21명에 대한 포상 수여식이 진행되었다. 특히, 시멘트 분쇄공정 내 AI 자율제조 기술개발을 통해 제품 품질 균일화의 기반을 마련한 삼표시멘트 김경필 상무 등 10명이 산업통상부장관 표창의 영예를 안았다. 이어 시멘트 업계는 탄소중립 이행과 ESG(환경·사회·지배구조) 경영 실천을 위해 순환자원 재활용 확대 등을 골자로 하는 공동선언문을 발표하였다. 산업부 양기욱 실장은 축사를 통해 국민 주거 안정과 사회 인프라 구축의 중추적 역할을 수행해 온 시멘트업계의 노고를 치하하였다. 아울러, 탄소중립 이행, 제조 공정의 AI 전환(M.AX), 지역 사회와의 상생 등 시멘트 산업의 경쟁력 제고를 위해 업계와 적극 소통하는 한편, R&D 및 제도 개선 등 필요한 지원을 확대해 나가겠다고 밝혔다.",
3344,시멘트/레미콘,2,2026-06-27 05:06:05,2026-06-27,파이낸셜뉴스,망가진 범퍼에 노린 한 방···중앙선에서 핸들을 틀었다 [거짓을 청구...,http://www.fnnews.com/news/202606261018150376,https://mimgnews.pstatic.net/image/upload/office_logo/014/2025/03/07/logo_014_100_20250307145643.png,"아래 있던 큼지막한 시멘트 덩어리를 보지 못 했다. 내려서 살펴보니 우측 앞 범퍼가 움푹 들어가 있었다. 사고 난 김에.. A씨는 짜증이 확 솟구쳤다. 최대한 조심히 왔는데, 막바지에 사고가 난 게 억울하기도 했다. 하지만 그의 판단은 이상한 쪽으로 엇나갔다. 이미 손괴된 차량을 이용해 보험금을 타내보자는...",
3344,시멘트/레미콘,3,2026-06-07 08:05:50,2026-06-07,연합뉴스,[걷고 싶은 길] 도시 속 오지 트레일…진양호반 까꼬실 길,https://www.yna.co.kr/view/AKR20260512025800542?input=1195m,https://mimgnews.pstatic.net/image/upload/office_logo/001/2025/03/07/logo_001_100_20250307145612.png,호숫가에는 여태 전깃줄을 달고 있는 시멘트 전봇대가 쓰러질 듯 안쓰럽게 물에 잠겨 있고 몇몇 버려진 농막과 농기구가 눈에 띄었다. 사람들이 떠난 상실의 자리에서 자연의 생명은 이어져 폐허는 대지의 숨결 가득한 성지로 회복되고 있었다. 남강댐과 진양호 남강댐은 낙동강 수계에 건설된 최초의 다목적...,
3344,시멘트/레미콘,4,2026-06-01 11:36:23,2026-06-01,뉴스핌,"중국, 세계 최초 이산화탄소 폐열발전 상용화",https://www.newspim.com/news/view/20260601000477,https://mimgnews.pstatic.net/image/upload/office_logo/5002/2024/05/30/logo_5002_18_20240530160715.png,"매체는 ""중국은 이번 초임계 이산화탄소 발전소 완성을 통해 폐열 발전 기술의 경제성과 신뢰성을 증명했으며, 운전 유연성까지 실증하는 성과를 냈다""며 ""차오탄 1호 프로젝트는 향후 중국의 다른 제철소, 시멘트 공장, 건자재 공장 등에 설치될 것""이라고 설명했다. 중국핵공업그룹(CNNC)이 구이저우(貴州)...",
3344,시멘트/레미콘,5,2026-05-30 08:05:30,2026-05-30,헤럴드경제,삼성·SK ‘용인 반도체 클러스터’ 공사까지 멈추나…레미콘 운반비 갈...,https://biz.heraldcorp.com/article/10758816?ref=naver,https://mimgnews.pstatic.net/image/upload/office_logo/016/2025/03/07/logo_016_100_20250307145646.png,"레미콘업계 관계자는 “초대형 건설 프로젝트인 경우엔 현장에서 시멘트를 만드는 현장 장치(현장 B/P)를 설치하는 것이 통상인데, 용인과 평택의 경우 운송사업자들의 반대에 막혀 대부분의 현장 BP설치가 좌절 된 것으로 안다”고 설명했다. 유류비 구조도 쟁점이다. 수도권 레미콘사들은 운송사업자에게...",
150847,반도체 후공정,1,2026-07-07 15:36:00,8시간 전,정책브리핑,"국산 인공지능 반도체, 도입부터 활용, 기술 지원까지 밀착 지원합니다",http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769825&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-07&endDate=2026-07-07&srchWord=&period=,,"- 과기정통부, 7월 7일(화)『한국형 인공지능(K-AI) 반도체 기술 지원센터』개소- 국산 인공지능 반도체의 도입을 위한 상담부터 구축·적용, 기술 지원, 우수사례 확산까지 모든 과정에 걸쳐 현장 애로 해소를 위한 밀착 지원 추진",
150847,반도체 후공정,2,2026-07-07 10:25:44,14시간 전,NAVER뉴스,"메디아나, 퓨리오사AI·엑스와이지와 '병원형 피지컬 AI' 구축",https://n.news.naver.com/mnews/article/018/0006324447?sid=001,https://imgnews.pstatic.net/image/origin/018/2026/07/07/6324447.jpg?type=nf106_72,"메디아나(041920)가 AI 반도체 기업 퓨리오사AI, AI 로봇 전문기업 엑스와이지(XYZ)와 손잡고 병원형 피지컬 AI(P …",
150847,반도체 후공정,3,2026-07-07 09:46:45,14시간 전,NAVER뉴스,"""마이크론, 포드와도 차 반도체 장기공급 계약""",https://n.news.naver.com/mnews/article/001/0016179374?sid=001,https://imgnews.pstatic.net/image/origin/001/2026/07/07/16179374.jpg?type=nf106_72,미국 메모리 반도체 제조업체 마이크론이 포드자동차와 차세대 차량용 반도체 장기공급 계약을 체결했다. 마이크론은 며칠 전 제너럴모 …,
150847,반도체 후공정,4,2026-07-06 14:52:38,1일 전,NAVER뉴스,"李 대통령, 반도체 등 3대 메가 환경평가 ‘속도전’ 주문…우려 시각도",https://n.news.naver.com/mnews/article/016/0002666363?sid=001,https://imgnews.pstatic.net/image/origin/016/2026/07/06/2666363.jpg?type=nf106_72,이재명 대통령이 6일 물과 전기 하마인 반도체 등 3대 메가프로젝트 조성시 환경영향평가 등 행정절차에 ‘속도’를 강조하면서 우려 …,
150847,반도체 후공정,5,2026-07-06 11:27:12,1일 전,정책브리핑,반도체 제조장비·부품의 기술·특허심사 정보를 한눈에!,http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769674&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-06&endDate=2026-07-06&srchWord=&period=,,"반도체 제조장비·부품의 기술·특허심사 정보를 한눈에! - 지식재산처, 「반도체 제조장비·부품 해설집 전(前)공정 편」 발간 - - 반도체 전문 심사관들이 집필... 고품질 심사 및 산업계 특허전략 수립 지원 - 지식재산처(처장 김용선)는 반도체 분야 특허심사의 전문성과 산업계의 특허 경쟁력 강화를 위해 「반도체 제조장비·부품 해설집 전(前)공정 편」을 발간하여 누리집 등을 통해 디지털로 배포한다고 5일 밝혔다. 반도체 제조공정은 전공정*과 후공정**으로 이루어지는데, 해설집은 반도체 전공정의 핵심 8대 단위공정인 ▲클리닝(Cleaning) ▲확산(Difussion) ▲화학기상증착(CVD) ▲물리기상증착(PVD) ▲화학기계적평탄화(CMP) ▲노광(Photo) ▲식각(Etching) ▲이온주입(IMP)을 중심으로 구성되었으며, 각 공정에서 사용되는 주요 제조장비와 핵심 부품을 한눈에 이해할 수 있도록 체계적으로 정리하였다. * 전공정(Front-End Process): 실리콘 웨이퍼 위에 미세 회로를 형성하여 집적회로(IC)를 만드는 공정으로, 반도체 성능과 수율을 결정하는 핵심 공정 ** 후공정(Back-End Process): 전공정을 통해 제조된 웨이퍼를 개별 칩으로 분리하고, 패키징 및 최종 검사를 통해 반도체 제품을 완성하는 공정 해설집은 민간에서 풍부한 실무경험(평균 28년 이상)이 있는 반도체 전문 심사관들이 직접 집필에 참여하여, 산업현장의 기술 전문성과 특허심사 과정에서 축적한 심사 비법을 접목하여 제작되었다. 해설집은 주요 장비와 부품에 대한 형상(사진), 기능, 특허분류(CPC, F-term), 심사 시 유의사항, 주요 국내외 관련 기업 정보들을 함께 수록하여 심사 및 특허전략 수립에 직접 활용할 수 있도록 구성된 것이 특징이다. 지식재산처 김희태 반도체심사추진단장은 ""반도체 공정의 미세화첨단화가 가속화될수록 제조장비와 핵심부품의 기술 경쟁력이 국가 반도체 산업의 경쟁력을 결정하는 중요한 요인으로 부각되고 있다""면서, ""해설집이 특허 심사관의 전문성 제고와 심사품질 향상에 기여하고, 중소·중견기업의 연구개발과 특허전략 수립에 유용한 길잡이가 되기를 기대한다""고 밝혔다. 한편, 해설집은 지식재산처 누리집*에서 내려받을 수 있으며, 향후 「반도체 제조장비·부품 해설집 후(後)공정 편」도 추가로 발간할 계획이다. * 누리집(moip.go.kr)책자/통계간행물기타 간행물",
3312,2차전지,1,2026-07-01 15:18:26,6일 전,NAVER뉴스,"필에너지, 712억 규모 2차전지 조립설비 공급계약 체결",https://n.news.naver.com/mnews/article/018/0006320082?sid=001,,필에너지(378340)는 711억9000만원 규모의 2차전지 조립설비 공급계약을 체결했다고 1일 오전 공시했다. 계약금액은 회사 …,
3312,2차전지,2,2026-07-01 15:17:17,6일 전,,"필에너지, 712억 규모 2차전지 조립설비 공급계약 체결","javascript:View('04860966645510256', 'E')",,,
3312,2차전지,3,2026-07-01 10:50:47,6일 전,NAVER뉴스,"필에너지, 712억 규모 2차전지 조립설비 공급계약",https://n.news.naver.com/mnews/article/016/0002664087?sid=001,,필에너지는 711억9000만원 규모의 2차전지 조립설비 공급계약을 체결했다고 1일 공시했다. 이는 2025년 매출 대비 214. …,
3312,2차전지,4,2026-05-21 11:59:42,2026-05-21,뉴시스,"홍명보호 고지대 적응도 개인차…""심하지 않아 vs 귀가 멍해""",https://www.newsis.com/view/NISX20260521_0003639064,https://mimgnews.pstatic.net/image/upload/office_logo/003/2025/03/07/logo_003_100_20250307145615.png,"기온과 습도, 시차 등 여러 조건이 북중미 월드컵 베이스캠프 장소이자, 한국의 월드컵 조별리그 1, 2차전 경기장이 위치한 해발 1500m 고지대의 멕시코... 바르셀로나(스페인) 유스 시절 멕시코 전지훈련 경험이 있는 백승호(버밍엄시티)는 ""그때는 적응할 시간이 별로 없어서 숨이 차고 힘든 건 있었다""고...",
3312,2차전지,5,2026-05-15 18:05:47,2026-05-15,,"AMD가 조명한 韓 스타트업 기술..AIBIZ, ""웨이퍼 결함 AI로 감지""",https://www.mt.co.kr/industry/2026/05/15/2026051513532081458,https://mimgnews.pstatic.net/image/upload/office_logo/008/2025/03/07/logo_008_100_20250307145621.png,"하승재 에이아이비즈 대표는 ""더치보이에 AMD를 결합해 경량 AI 시스템을 구현했다""며 ""무거운 AI 시스템과 달리 발열, 전력소모, 비용 측면에서 운영 부담을 낮출 수 있다""고 말했다. 이어 ""2차전지, 디스플레이, 태양광 등 첨단 제조 산업으로 더치보이의 적용 범위를 확대할 계획""이라고 덧붙였다.",
3407,로봇,1,2026-07-07 16:10:28,8시간 전,정책브리핑,현대차 그룹 - 1·2·3차 협력사 상생협약 체결식 개최,http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769851&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-07&endDate=2026-07-07&srchWord=&period=,,"공정위, 현대자동차 - 1·2·3차 협력사 상생협약 체결식 개최- 10일 내 지급 등 대금 지급 조건 개선, 미래 모빌리티 산업 경쟁력 강화를 위해 협력사 기술·교육 지원 확대 -공정거래위원회(위원장 주병기, 이하 '공정위')는 7월 7일(화) 더블트리 바이 힐튼에서 현대자동차 그룹 12개 계열사*(이하 '현대자동차') 및 협력사 관계자들이 참석한 가운데, '현대자동차 – 1·2·3차 협력사 상생협약 체결식'을 개최하였다. * 현대자동차, 기아, 현대모비스, 현대제철, 현대건설, 현대로템, 현대엔지니어링, 현대트랜시스, 현대위아, 현대오토에버, 현대케피코, 이노션 이번 상생협약은 현대자동차의 상생협력 문화가 공급망 전체로 확산하여 2차 이하 영세 협력사까지 실질적인 혜택이 미칠 수 있도록 하기 위해 마련된 것으로, 삼성, SK, LG 그룹에 이어 대기업집단 중 네 번째로 체결하는 것이다.· 일시 : 2026. 7. 7.(화) 15:45 ~ 16:50 (약 65분)· 장소 : 더블트리 바이 힐튼 서울 판교· 참석자 : 약 150명 (공정위) 주병기 공정거래위원장, 기업협력정책관, 대변인 등 (기업측) 현대자동차 12개 계열사, 1차 협력사, 2차 협력사 임직원 등 현대자동차 그룹 – 1·2·3차 협력사 상생협약 체결식 개요 상생협약의 주요 내용은 크게 ▲현대자동차 및 1·2차 협력사의 대금 지급 조건 개선, ▲미래 모빌리티 산업 전환 과정에서 협력사 경쟁력 강화를 위한 기술·교육 등 지원 확대 등으로 구성되었으며, 이는 현대자동차와 협력사 간 자율적인 협의로 마련된 것이다. 먼저, 현대자동차와 1·2차 협력사들은 각각 자신과 거래 관계에 있는 그 이하 협력사를 대상으로 대금 지급 조건을 개선하기로 하였다. 대금 지급 시기, 방식 등 '대금 지급 조건'이 중소 협력사의 안정적인 유동성 운용 및 확보를 위해 가장 중요한 요소임을 감안한 것이다. 구체적으로 현대자동차는 1차 협력사를 대상으로 마감 후 10일(평균) 이내에 대금을 지급하고, 현금성 결제 비율 역시 제고하기로 하였다. 상생결제시스템 활용도 지속적으로 제고해 나가면서, 명절 대금을 조기에 지급하는 문화도 정착시키기로 하였다. 1·2차 협력사들도 그 이하 중소 협력사들을 대상으로 지급기일 단축, 현금성 결제 비율 제고, 상생결제시스템 활용 확산에 동참하기로 하였다. 동시에 현대자동차는 이에 성실히 참여하는 협력사를 대상으로 다양한 자체 지원책*(이하 '인센티브')을 마련·지원하기로 하였다. 이를 통해 중소 1·2차 협력사들이 대금 지급 조건 개선에 적극 참여함으로써, 현대자동차의 대금 지급 조건 개선 혜택이 2차 이하 영세 협력사까지 원활히 흘러가 닿을 것으로 기대된다. * 협력사 평가 시 배점 강화 및 가점 부여, 동반성장펀드 지원 우대, 우수 협력사 포상 등 다음으로, 현대자동차는 AI·자율주행·로봇 등 미래 모빌리티 산업으로의 전환 과정에서 중소 협력사들의 경쟁력을 강화하기 위해, 협력사 대상 기술·교육 등 지원에 보다 적극 나서기로 하였다. 현대차와 기아는 협력사의 AI·소프트웨어·자율주행 기술 전환을 지원하고, 협력사 임직원을 대상으로 AI·사이버보안 역량 강화 교육 프로그램도 지원할 예정이다. 현대모비스도 로봇 사업의 확대에 맞춰 첨단 부품 관련 기술 협력사 육성에 적극 나선다는 계획이다. 이번 상생협약을 통해 현대자동차 공급망에 속해 있는 약 5,500여개 협력사들이 혜택을 볼 것으로 예상된다. 아울러, 현대자동차는 이번 상생협약의 주요 내용을 내년 초에 체결할 협력사들과의 공정거래협약*에도 반영함으로써, 상생협력의 원칙을 체화해 나가겠다는 의지를 밝혔다. * 대·중견기업과 중소협력업체가 불공정행위 예방 및 경쟁력 강화를 위한 세부방안을 협약이라는 형식으로 1년 단위로 약정·이행하고, 공정위가 그 결과를 평가하는 제도 주병기 위원장은 ""불평등과 양극화의 심화는 지금 대한민국 경제 발전의 가장 중대한 장해물""이라며, ""그 가장 중요한 원인이 양극화된 기업생태계""때문이라고 말했다.""미래 모빌리티 산업의 혁신은 협력사와의 건강한 협업 구조와 상생 위에서 더욱 단단하게 지속될 수 있다""고 언급하면서, ""공정위 역시 현대자동차와 협력사들이 함께하는 이 뜻깊은 상생협약에 든든한 동반자가 되겠다""고 밝혔다. 공정위는 공정거래협약 이행평가 등을 통해 이번 상생협약이 성실히 이행되는지를 면밀히 살펴 우수 기업을 대상으로 향후 인센티브*를 제공하는 한편, 대기업과 협력사 사이에 바람직한 상생협력 문화가 자리잡을 수 있도록 대기업 – 협력사 간 상생협약 체결을 지속 유도해 나갈 계획이다. * 공정거래협약 이행평가 시 가점 부여, 중소기업 대상 하도급거래 모범업체 선정 등",
3407,로봇,2,2026-07-07 15:12:31,9시간 전,NAVER뉴스,"새만금개발청, 현대차 9조원 투자 기반 넓힌다",https://n.news.naver.com/mnews/article/005/0001859467?sid=001,https://imgnews.pstatic.net/image/origin/005/2026/07/07/1859467.jpg?type=nf106_72,"현대자동차그룹의 9조원 규모 새만금 투자에 속도가 붙게 됐다. 새만금개발청이 AI·로봇·수소클러스터와 친환경 에너지, 국제 통신 …",
3407,로봇,3,2026-07-07 14:40:53,9시간 전,정책브리핑,현대자동차그룹 등 기업 지원을 위해 새만금 국가산업단지 개발·실시계획 변경,http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769836&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-07&endDate=2026-07-07&srchWord=&period=,,"현대자동차그룹 등 기업 지원을 위해새만금 국가산업단지 개발·실시계획 변경- 인공지능(AI)·로봇·수소클러스터와 친환경 에너지 중심지 도약 가속 -□ 새만금개발청(청장 문성요)은 현대자동차그룹의 9조 원 규모 투자를 지원하고, 친환경 에너지 기반시설을 조기에 구축하기 위해 '새만금지구 국가산업단지 개발계획(25차) 및 실시계획(29차) 변경안'을 승인·고시(7월 6일)했다고 밝혔다. ㅇ 이번 계획 변경은 현대자동차그룹을 비롯해 새만금에 투자를 결정한 기업들이 신속하고 안정적으로 사업을 추진할 수 있도록 제도적 지원을 강화하기 위해 이뤄졌다.□ 주요 변경 내용은, 현대자동차그룹의 대규모 투자에 맞춰 첨단전략산업 분야 소재·부품·장비 협력업체를 지원할 '기업성장센터' 건축 기반이 마련된다. ㅇ 이를 위해 5공구 내 지원시설용지 일부를 복합용지로 변경함으로써 현대자동차그룹이 추진하는 인공지능(AI)·로봇·수소클러스터 관련 협력업체들의 입주 여건이 개선될 것으로 기대된다. ㅇ 아울러 해당 부지에는 한국에너지기술연구원이 주관하는 '탄소포집(CCU) 기술 고도화 실증센터'가 함께 들어설 예정으로, 이산화탄소와 그린수소를 활용한 e-Fuel(합성원유) 생산 공정 실증 연구를 수행할 계획이다.□ 이와 함께 새만금의 핵심 에너지 사업인 '수상태양광 발전사업(지역주도형 0.3GW)'의 전력 계통 연계를 가속하기 위해 8공구 연구시설용지 일부를 공공시설용지로 변경해 송전소 부지로 확정했다. ㅇ 이를 통해 한국전력 남비응변전소와 전력망 연계 여건이 갖춰짐에 따라, 2028년으로 예정된 수상태양광 발전사업의 상업운전 개시에도 속도가 붙을 전망이다.□ 또한, 현대자동차그룹의 인공지능(AI) 데이터센터 운영을 지원할 글로벌 정보통신 연계망 구축을 위한 육양국 사업부지의 지구단위계획 변경도 포함됐다. ㅇ 대규모 국제 해저케이블 구축 사업인 'AUG(Asia United Gateway East) 프로젝트'의 한국 육양국(국제 해저케이블과 육상 통신망을 연결하는 시설) 유치를 지원하기 위해, 2공구 내 산업시설용지의 건축물 허용 용도에 '방송통신시설'을 추가했다.□ 남영우 새만금개발청 차장은 ""이번 개발 및 실시계획 변경은 기업의 사업 추진에 필요한 시설기반을 반영한 것""이라면서, ""새만금이 친환경 에너지와 글로벌 통신망, 첨단 전략산업이 융합된 중심지로 도약할 수 있도록 선제적인 규제혁신을 통해 기업들이 적극적으로 투자할 수 있는 환경을 조성해 나가겠다""라고 말했다.",
3407,로봇,4,2026-07-07 13:44:40,10시간 전,NAVER뉴스,"KCC, ‘KISS 2026’서 안전환경디자인 전면에…HD현대중공업 적용 사례 공개",https://n.news.naver.com/mnews/article/016/0002666905?sid=001,https://imgnews.pstatic.net/image/origin/016/2026/07/07/2666905.jpg?type=nf106_72,색채·도료·내화·로봇까지 통합 안전설루션 제시 국내 300개사 참여 산업안전 전시서 현장 적용성 강조 중대재해법 이후 산업안전 …,
3407,로봇,5,2026-07-07 13:43:22,10시간 전,로이슈,"티엑스알로보틱스, 130억원 규모 로봇 공급 계약 체결",https://www.lawissue.co.kr/view.php?ud=20260706175745206f4ab64559d_12,https://cliimage.commutil.kr/phpwas/restmb_setimgmake.php?pp=006&w=200&h=125&m=1&simg=20260706175752030870f4ab64559d22078224165.jpg&nmt=12,유진그룹 계열 티엑스알로보틱스(TXR Robotics)가 129억8천만원 규모의 모듈러 리프팅 로봇 공급 계약을 체결했다고 6일 밝혔다.이번 계약은 앞서 약 ...,
159955,수소연료전지,1,2026-07-07 15:36:00,8시간 전,정책브리핑,"기후부, 상용 원전 활용 방사성동위원소 산업 육성 본격 추진",http://www.korea.kr/briefing/pressReleaseView.do?newsId=156769831&pageIndex=1&repCodeType=&repCode=&startDate=2025-07-07&endDate=2026-07-07&srchWord=&period=,,"▷ 한수원·에기평·대한핵의학회·원산협회·첨방연 등으로 구성된 협력체계(PRRI) 출범▷ 의료·멸균·비파괴검사·초저온냉각 등 고부가 방사성동위원소 공급기반 강화 논의기후에너지환경부(장관 김성환)는 7월 7일 오후 한국수력원자력 방사선 보건원(서울 중구 소재)에서 '원전 활용 방사선 산업화 파트너십(PRRI*)' 출범식을 개최한다고 밝혔다. * PRRI(""프리""): Partnership for Reactor-produced RadioIsotope이날 행사에는 김성환 기후에너지환경부 장관과 국회 윤준병 의원을 비롯해 산·학·연 주요 기관 및 기업 관계자들이 참석한다. 이번 출범식에서 △한국수력원자력, △한국에너지기술평가원, △대한핵의학회, △한국원자력산업협회, △한국원자력연구원 첨단방사선연구소, △한국방사선산업학회 등은 상용 원전을 활용한 방사성동위원소 산업 활성화를 위한 업무협약을 체결한다. 또한 방사성동위원소 시장현황과 전망, 상용원전 활용 방사성동위원소 산업화 방향에 대한 발표가 진행되며, 참석자들은 루테튬-177, 삼중수소, 헬륨-3, 코발트-60 등 주요 방사성동위원소의 활용가능성과 산업화 과제에 대해 논의할 예정이다.방사성동위원소(RI: RaidoIsotope)는 암 치료용 방사성의약품, 의료기기 멸균, 비파괴검사, 초저온 냉각, 중성자 검출, 핵융합 연구 등 의료·산업·에너지·첨단기술 분야에서 활용되는 핵심 소재이다. 최근 의료(치료·진단)와 첨단산업 등 수요가 확대되면서 관련 시장도 성장하고 있어, 안정적인 방사성동위원소 공급기반의 중요성도 커지고 있다.특히, 치료용을 중심으로 중수로에서 생산되는 방사성동위원소 시장이 빠르게 성장하고 있다. 대표적 사례인 루테튬-177은 전립선암 치료를 위한 차세대 표적 방사성의약품의 핵심 원료로 전 세계 방사성의약품 시장 확대에 힘입어 올해(2026년) 34억 3천만 달러에서 2034년 147억 달러 규모로 연평균 19.9% 성장할 것으로 전망*된다. 이미 캐나다는 상업용 중수로에서 루테튬-177 대량생산에 성공하여 전 세계 방사성의약품 시장을 선도하고 있다.* 루테튬(Lu)-177 시장규모 2026-2034 (Fortune Business Insights)이와 함께 삼중수소는 핵융합 연료와 자발광 소재 분야에서, 헬륨-3은 중성자 검측기 및 초저온 냉각 분야에서 활용되는 전략물질로 평가받고 있으며, 코발트-60은 의료용품 멸균, 비파괴검사 등에 활용되고 있다. 이에 캐나다, 중국, 인도 등 주요 중수로 보유국들은 이미 상용 원전을 활용한 방사성동위원소 생산과 산업화에 적극적으로 나서고 있다.우리나라는 뛰어난 원전 운영 역량과 중수로 기반시설을 보유하고 있어 안정적인 방사성동위원소 공급망 확보의 잠재력이 있다. 이번 협력(파트너십)은 상용원전의 활용범위를 전력생산에서 국민 건강과 첨단 산업을 뒷받침하는 고부가가치 산업 기반으로 확장하기 위한 협력체계다. 이러한 협력체계를 통해 공기업, 연구기관, 학계 및 산업계가 함께 방사성동위원소 수요를 발굴하고 생산, 분리, 정제, 활용으로 이어지는 산업 생태계 조성 방안을 논의한다는 점에서 의미가 있다.이번 협약에 따라 한국수력원자력은 원전 안전성과 발전운전에 영향이 없는 범위에서 상용 원전 활용 방사성동위원소 생산 기반 조성을 추진하고, 한국에너지기술평가원과 한국원자력연구원 첨단방사선연구소는 방사성동위원소사업 활성화를 위한 연구개발 및 기반조성을 지원한다. 또한, 대한핵의학회와 방사선산업학회는 방사성동위원소 생산, 인허가, 의학적 이용 등에 대한 학술 지식 및 정보 공유에 협력하며, 한국원자력산업협회 등은 산업계 수요 발굴과 기업간 협력 연계를 담당한다. 기후에너지환경부는 앞으로 이번 협력체계를 통해 방사성동위원소별 수요, 기술개발 과제, 인허가 쟁점, 공급망 구축방안 등을 구체화할 계획이다. 또한 관계기관과 함께 상용원전 활용 방사성동위원소 산업화 전략을 마련하고, 국내 기업이 고부가 방사선 산업에 참여할 수 있는 기반을 확대할 예정이다.김성환 기후에너지환경부 장관은 ""이번 협력체계는 국내 상용원전의 활용 범위를 의료, 산업, 첨단기술 분야로 확장하는 출발점""이라며, ""원전 안전을 최우선으로 하면서 방사성동위원소 산업이 새로운 고부가가치 산업으로 성장할 수 있도록 정책적 지원을 강화하겠다""라고 밝혔다.붙임1. 출범식 개요. 2. 주요 방사성동위원소 생산 과정.3. 주요 방사성동위원소 시장현황 및 전망. 끝.",
159955,수소연료전지,2,2026-07-07 15:12:31,9시간 전,NAVER뉴스,"새만금개발청, 현대차 9조원 투자 기반 넓힌다",https://n.news.naver.com/mnews/article/005/0001859467?sid=001,https://imgnews.pstatic.net/image/origin/005/2026/07/07/1859467.jpg?type=nf106_72,"현대자동차그룹의 9조원 규모 새만금 투자에 속도가 붙게 됐다. 새만금개발청이 AI·로봇·수소클러스터와 친환경 에너지, 국제 통신 …",
